"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","Chromosome","Class","Strand"
"ENSG00000142002",5600.68166496058,0.0275379115012679,0.0994307771797245,0.756809957786097,0.86363283030345,"DPP9","19:4675224-4724673","protein_coding","-"
"ENSG00000151892",1559.63689366055,-0.0372490493336362,0.159495330500982,0.756891167428575,0.863676087554376,"GFRA1","10:116056925-116273467","protein_coding","-"
"ENSG00000254206",160.186225081686,-0.0379756840341852,0.173107423609353,0.757033800716718,0.863789425360123,"NPIPB11","16:29381354-29404029","protein_coding","-"
"ENSG00000012504",20.1535617965224,-0.0232633419432206,0.232114128116418,0.757084423773254,0.863797770845921,"NR1H4","12:100473708-100564414","protein_coding","+"
"ENSG00000102043",34.4875693540755,-0.0306927559833636,0.219523536909005,0.757178930606556,0.863856181841195,"MTMR8","X:64268081-64395452","protein_coding","-"
"ENSG00000175189",10.7373364589411,0.0276975787341226,0.227036935961516,0.757222658580398,0.863856656488362,"INHBC","12:57434784-57452062","protein_coding","+"
"ENSG00000250327",11.2806608559215,0.0224888990939455,0.235874163835372,0.757275503654655,0.863867531479758,"RPSAP70","4:186157896-186158843","processed_pseudogene","+"
"ENSG00000250317",428.10442205071,-0.0290555659193196,0.124297895587927,0.757362100440038,0.863916905534833,"SMIM20","4:25861830-25929874","protein_coding","+"
"ENSG00000112029",987.496348491511,-0.0232308675386705,0.0793895038305193,0.757445471227719,0.863962594283247,"FBXO5","6:152970519-152983579","protein_coding","-"
"ENSG00000253559",9.98662964021995,-0.0233315766663213,0.233013998937189,0.757756910800634,0.864268404295686,"OSGEPL1-AS1","2:189762704-189765556","lncRNA","+"
"ENSG00000054179",44.8076583345829,-0.042124073001595,0.201655670454375,0.757960749538907,0.864451460976298,"ENTPD2","9:137048107-137054061","protein_coding","-"
"ENSG00000125952",1759.90567859249,0.0340464198256086,0.123172663780056,0.758160303329635,0.864629610035426,"MAX","14:65006174-65102695","protein_coding","-"
"ENSG00000134955",13.0252718801724,0.0253800508961845,0.22996926483415,0.758218544414935,0.86464659052921,"SLC37A2","11:125063067-125090312","protein_coding","+"
"ENSG00000171425",661.353894764033,0.0308239611343641,0.113088411717006,0.758270251189987,0.864656118002647,"ZNF581","19:55635459-55645623","protein_coding","+"
"ENSG00000146233",9.25770213737312,-0.0221627930444333,0.23441493318797,0.758356904312138,0.864705491453556,"CYP39A1","6:46549580-46652830","protein_coding","-"
"ENSG00000164045",855.451164397361,-0.0299342586997503,0.10849535420575,0.758405107819551,0.864711020148685,"CDC25A","3:48157146-48188402","protein_coding","-"
"ENSG00000253667",11.776705467175,-0.022009352724321,0.234460747270671,0.758477664065494,0.864744312895065,"AC100821.1","8:53971231-53974210","processed_pseudogene","+"
"ENSG00000154646",5.55606394094735,-0.0152062009365184,0.240594553589457,0.758795942867961,0.865057735381622,"TMPRSS15","21:18269116-18485879","protein_coding","-"
"ENSG00000246582",124.223294713343,-0.0370960589940012,0.166306653773364,0.758904951989674,0.865132559867058,"AC100861.1","8:23224471-23230926","lncRNA","+"
"ENSG00000280594",14.7247138916484,0.0221000244863104,0.234529934717733,0.759013889847665,0.86520729456545,"BTG3-AS1","21:17611744-17633199","lncRNA","+"
"ENSG00000115350",1475.67240015467,0.0364515564288277,0.14235947429653,0.759132842337003,0.865293435844755,"POLE4","2:74958492-74970128","protein_coding","+"
"ENSG00000130227",6492.97237463125,-0.0336790834189618,0.106125403055068,0.759187860812585,0.86530669660592,"XPO7","8:21919662-22006585","protein_coding","+"
"ENSG00000121454",372.702334726456,0.0338236786687812,0.128298087305906,0.759519744271267,0.865635502828024,"LHX4","1:180230264-180278984","protein_coding","+"
"ENSG00000110107",6698.93868865696,0.019305948079116,0.0554971153981105,0.759696004433804,0.865737447630683,"PRPF19","11:60890547-60906585","protein_coding","-"
"ENSG00000183726",3048.23642000273,-0.0184836173247019,0.0591156625980426,0.759653892640257,0.865737447630683,"TMEM50A","1:25338317-25362361","protein_coding","+"
"ENSG00000141552",2757.75182850329,-0.0352300510240371,0.144592757366815,0.759838620548462,0.865850499162376,"ANAPC11","17:81890790-81900991","protein_coding","+"
"ENSG00000257869",3.83737035685416,0.018248213961482,0.238362522362854,0.760167357575712,0.866175613965241,"AL139023.1","14:28318141-28418612","lncRNA","+"
"ENSG00000264548",18.017447065257,-0.0292872111367447,0.220905348048953,0.760373688904705,0.866361223947692,"AC132872.2","17:82214227-82217352","lncRNA","+"
"ENSG00000163141",13.3290155415577,-0.0187352325883516,0.23659373523199,0.760432545321608,0.866378791068175,"BNIPL","1:151036321-151047720","protein_coding","+"
"ENSG00000120314",3293.04258024669,0.0171749256988774,0.0513592367806094,0.760602743756444,0.866398087174742,"WDR55","5:140664676-140674124","protein_coding","+"
"ENSG00000226976",3.74044954271948,-0.0185745352574661,0.237814588211678,0.760518715896526,0.866398087174742,"COX6A1P2","6:37044860-37045189","processed_pseudogene","+"
"ENSG00000260025",10.6136378430525,0.0278459678732562,0.226359085453311,0.760623239229367,0.866398087174742,"CRIM1-DT","2:36354749-36355114","lncRNA","-"
"ENSG00000279278",47.1538230246061,0.036820335263052,0.198197758955852,0.760546772210543,0.866398087174742,"AC245060.6","22:22264601-22273020","lncRNA","+"
"ENSG00000172081",1100.54547869002,-0.0243527615999732,0.0967572771457452,0.760670087034005,0.866401969384572,"MOB3A","19:2071036-2096673","protein_coding","-"
"ENSG00000198815",2769.66008396975,0.020534088919912,0.0961992629971587,0.760729292029955,0.86641992516774,"FOXJ3","1:42176539-42335877","protein_coding","-"
"ENSG00000240990",15.6067313478329,0.0286271732512064,0.225130950460802,0.760807629873572,0.866459668693451,"HOXA11-AS","7:27184507-27189298","lncRNA","+"
"ENSG00000182759",15.294912636581,-0.0238455333866271,0.230247045879751,0.76088945302187,0.866503376756949,"MAFA","8:143419182-143430406","protein_coding","-"
"ENSG00000055813",20.0465236599191,-0.0315417404986696,0.216223376774103,0.760976147988333,0.866552627555084,"CCDC85A","2:56183990-56386172","protein_coding","+"
"ENSG00000216866",15.5696050925975,0.0333574286246864,0.217088615416467,0.761065327388883,0.866604701688244,"RPS2P55","X:40934982-40935864","processed_pseudogene","-"
"ENSG00000259083",6.37244475542995,-0.0207593571829576,0.235878235145687,0.761141513727328,0.866641975868674,"AL132639.3","14:39174885-39175880","lncRNA","-"
"ENSG00000117586",4.68675417528819,-0.0172316875893829,0.238448054706896,0.761216320569551,0.866677675177515,"TNFSF4","1:173183731-173207331","protein_coding","-"
"ENSG00000106268",1052.7494935734,0.0275240015629867,0.150046873654789,0.761283315622917,0.866704476859357,"NUDT1","7:2242222-2251146","protein_coding","+"
"ENSG00000164093",63.7228729898923,-0.0362405992862431,0.193870473583717,0.761510627097075,0.866913781817989,"PITX2","4:110617423-110642123","protein_coding","-"
"ENSG00000184224",3.58501895562967,-0.0171038656537861,0.238729468850553,0.761932676351781,0.867344742299884,"C11orf72","11:67602880-67606706","lncRNA","-"
"ENSG00000129235",1736.84585533834,0.0263445581225689,0.155756228786158,0.762011331974755,0.867384774354325,"TXNDC17","17:6640758-6644541","protein_coding","+"
"ENSG00000115616",561.467822855115,0.0251880675063981,0.107048311876944,0.762192943814299,0.867541988493762,"SLC9A2","2:102619707-102711318","protein_coding","+"
"ENSG00000162104",2110.90149838653,0.0369343540070054,0.162148829378446,0.762403286491224,0.867731884790428,"ADCY9","16:3953387-4116442","protein_coding","-"
"ENSG00000132749",165.19957776515,-0.0348194923543316,0.20067632717698,0.762507213553471,0.867779276405439,"TESMIN","11:68707440-68751520","protein_coding","-"
"ENSG00000272328",18.9764757767755,-0.027030436014489,0.226355431491448,0.762531942756667,0.867779276405439,"AC007128.2","7:8303741-8341343","lncRNA","+"
"ENSG00000169217",4273.66017888726,0.0204213831566219,0.0738542265322068,0.762637444502315,0.867800309824205,"CD2BP2","16:30350773-30355308","protein_coding","-"
"ENSG00000198522",2216.65228794573,-0.0181254050923114,0.0614581655545246,0.762637096491059,0.867800309824205,"GPN1","2:27628247-27651508","protein_coding","+"
"ENSG00000153993",5.46131221430227,-0.0152601095212664,0.23977675407254,0.762910923460872,0.868046460279758,"SEMA3D","7:84995553-85186855","protein_coding","-"
"ENSG00000167766",7.16257449320782,0.0174424384077493,0.238631722641624,0.762940809661778,0.868046460279758,"ZNF83","19:52594060-52690496","protein_coding","-"
"ENSG00000090989",1210.94891336431,-0.0270030884148004,0.104859724204332,0.76309454058411,0.868166004868357,"EXOC1","4:55853648-55905086","protein_coding","+"
"ENSG00000095380",1551.25556872287,-0.031189980924491,0.120814314427344,0.763176335138233,0.868166004868357,"NANS","9:98056732-98083077","protein_coding","+"
"ENSG00000248405",20.4218028125115,-0.0229378551478339,0.233038131162251,0.763176463442312,0.868166004868357,"PRR5-ARHGAP8","22:44702233-44862706","protein_coding","+"
"ENSG00000255236",8.01926335300737,-0.0200773417148568,0.236471448900718,0.763230717660389,0.868178205984741,"AP002992.1","11:68121624-68130518","lncRNA","+"
"ENSG00000164056",121.0339837899,-0.0374479461528013,0.17992649610615,0.763359409755417,0.868275074284105,"SPRY1","4:123396795-123403760","protein_coding","+"
"ENSG00000154240",627.00728931866,-0.0304483503513797,0.112659546221228,0.763589684668077,0.868487469246396,"CEP112","17:65635537-66192133","protein_coding","-"
"ENSG00000136811",1985.31272819367,0.0242307949288732,0.0812137787987615,0.763828724510117,0.868709808425288,"ODF2","9:128455186-128501292","protein_coding","+"
"ENSG00000183878",568.057449425129,-0.0265414309292616,0.115378924823143,0.763946338392361,0.868794031202853,"UTY","Y:13248379-13480673","protein_coding","-"
"ENSG00000148832",51.2852593220813,-0.0373443151971249,0.203246934740801,0.764063971979696,0.868878266784597,"PAOX","10:133379261-133391694","protein_coding","+"
"ENSG00000254634",61.6288033546608,-0.0324331269048307,0.212570852264308,0.764137235519549,0.868911773417319,"SMG1P6","16:29425800-29447026","unprocessed_pseudogene","-"
"ENSG00000279863",15.1162934643995,-0.0277825246471341,0.224294787153838,0.764180567436109,0.868911773417319,"AC069547.1","10:50334538-50336123","TEC","+"
"ENSG00000244945",3.79896697428376,-0.0176185020845328,0.23851615122546,0.764256516902493,0.868948593639279,"AC136604.2","5:179595904-179603741","lncRNA","-"
"ENSG00000271553",4.15636036970882,-0.0151646894932036,0.238191870398822,0.764315503594611,0.868966124334179,"AC018638.7","7:128667043-128668156","lncRNA","+"
"ENSG00000144228",1135.37976908448,-0.0339607467917398,0.135546593010296,0.764617715840259,0.869215589703165,"SPOPL","2:138501801-138573547","protein_coding","+"
"ENSG00000150636",5.0331023312077,0.0167691337522859,0.23907107117889,0.764622086805818,0.869215589703165,"CCDC102B","18:68715209-69055189","protein_coding","+"
"ENSG00000288075",5.39760881335834,0.0163313618541784,0.23948263795995,0.764679839013217,0.869231698912494,"AC108519.1","4:9034519-9381269","lncRNA","-"
"ENSG00000125459",1720.169281926,-0.0240083484000322,0.0760956328409558,0.764838997963017,0.869294726461545,"MSTO1","1:155610205-155614967","protein_coding","+"
"ENSG00000146729",2732.3390123778,-0.0123938549544955,0.0483198920186129,0.764866039341872,0.869294726461545,"NIPSNAP2","7:55951793-56000181","protein_coding","+"
"ENSG00000272791",10.1568197843016,-0.027392251742242,0.22567864299271,0.764805509565649,0.869294726461545,"AC073389.3","10:73630556-73631490","lncRNA","+"
"ENSG00000186481",107.02863765216,-0.0363392532977206,0.183905641808631,0.764910092649982,0.869295259139823,"ANKRD20A5P","18:14179097-14252140","transcribed_unprocessed_pseudogene","+"
"ENSG00000100605",3981.81991559995,0.0252627466717152,0.108452237451482,0.765052854318269,0.869308903285927,"ITPK1","14:92936914-93116320","protein_coding","-"
"ENSG00000114742",1906.8822148424,-0.0224291226625779,0.0815063808880744,0.765050895454187,0.869308903285927,"WDR48","3:39052013-39096671","protein_coding","+"
"ENSG00000214050",99.9297245561388,0.0370707121524168,0.175533034733674,0.765003565807251,0.869308903285927,"FBXO16","8:28348287-28490278","protein_coding","-"
"ENSG00000187713",1431.2082708734,-0.0297066945734768,0.105918002655059,0.765116556365191,0.869331760094779,"TMEM203","9:137204082-137205648","protein_coding","-"
"ENSG00000234290",10.7668040500968,-0.0229069868363458,0.233387122856193,0.765260241245025,0.869445486279238,"AC116366.1","5:132468890-132473043","lncRNA","-"
"ENSG00000248671",53.6888450981229,-0.0363711682975292,0.184575159994453,0.765370117368959,0.869520790095915,"AP003498.1","11:71673885-71818238","lncRNA","-"
"ENSG00000096093",509.947564173368,-0.0351859730573544,0.190656703776399,0.765583295405702,0.869713437766516,"EFHC1","6:52362123-52529886","protein_coding","+"
"ENSG00000182405",376.558358176762,-0.0280559905777657,0.104005363685288,0.765653352877669,0.869743485769741,"PGBD4","15:34102083-34108686","protein_coding","+"
"ENSG00000006047",77.9187193253121,-0.0364053104836384,0.193555385660936,0.765964578083374,0.870037092700802,"YBX2","17:7288263-7294639","protein_coding","-"
"ENSG00000108958",4.80080986926629,0.0195407785512756,0.236402378052166,0.765999064819558,0.870037092700802,"AC130689.1","17:1858039-1858446","processed_pseudogene","-"
"ENSG00000109667",8.20183792934986,0.0123249506712939,0.241241983643278,0.766198109140207,0.870213614646172,"SLC2A9","4:9771153-10054936","protein_coding","-"
"ENSG00000160221",84.8491111705618,-0.0371664067721941,0.17775182912495,0.766335655308677,0.870320273609587,"GATD3A","21:44133610-44210114","protein_coding","+"
"ENSG00000068654",9926.18974024855,0.0377681358901804,0.125768563505313,0.766588442103797,0.870506858162658,"POLR1A","2:86020216-86106155","protein_coding","-"
"ENSG00000260691",78.6230339229734,-0.0331987378385373,0.207700667896897,0.766630883109906,0.870506858162658,"ANKRD20A1","9:67832765-67920552","protein_coding","+"
"ENSG00000263412",59.5622141342108,-0.0326580225632685,0.209710167457134,0.766568431535675,0.870506858162658,"AC004477.1","17:48045141-48048073","lncRNA","-"
"ENSG00000100890",2224.24686382946,-0.02010898878188,0.0723042770920907,0.766875279387958,0.870734797187341,"KIAA0391","14:35121846-35277614","protein_coding","+"
"ENSG00000081721",988.169140201722,-0.0260378251508747,0.0949195688663858,0.766920808076724,0.870736922473402,"DUSP12","1:161749758-161757238","protein_coding","+"
"ENSG00000130158",855.094624814665,-0.0323654645445151,0.131863513379074,0.767013713740629,0.87079283473115,"DOCK6","19:11199295-11262524","protein_coding","-"
"ENSG00000025772",1587.98093866951,0.0222789964798076,0.0768372310847734,0.767585497221355,0.871098144191214,"TOMM34","20:44942130-44960397","protein_coding","-"
"ENSG00000073910",32.9682609881354,-0.0195490877922764,0.236165257487821,0.767574890198921,0.871098144191214,"FRY","13:31846713-32299122","protein_coding","+"
"ENSG00000125826",5549.19553959147,-0.0177565089999666,0.0692964431219624,0.767587075457271,0.871098144191214,"RBCK1","20:407498-430966","protein_coding","+"
"ENSG00000128422",5.33829722599496,0.0190695964237958,0.236658514151727,0.767632037217587,0.871098144191214,"KRT17","17:41619442-41624842","protein_coding","-"
"ENSG00000180592",153.953491870203,-0.0353144105150259,0.178457316605169,0.767595369315434,0.871098144191214,"SKIDA1","10:21513478-21526368","protein_coding","-"
"ENSG00000230982",19.539861749926,0.027324031753113,0.224845027401543,0.767370868611807,0.871098144191214,"DSTNP1","21:46653558-46654022","processed_pseudogene","-"
"ENSG00000240065",333.282246599503,0.0364771514689464,0.1624715465367,0.767567205790744,0.871098144191214,"PSMB9","6:32844136-32859851","protein_coding","+"
"ENSG00000241119",121.06691245573,0.0366108113757076,0.186790721461863,0.767499065846337,0.871098144191214,"UGT1A9","2:233671898-233773300","protein_coding","+"
"ENSG00000169247",43.5725509415695,0.0273788181108345,0.224141228535412,0.7676906073489,0.87111504600181,"SH3TC2","5:148923639-149063163","protein_coding","-"
"ENSG00000123352",2699.91439384362,0.016148398887777,0.0444420358820249,0.767960823190522,0.871322522244437,"SPATS2","12:49366584-49527424","protein_coding","+"
"ENSG00000245694",533.18718662488,0.0360649133294893,0.156698596493556,0.767924259066459,0.871322522244437,"CRNDE","16:54845189-54929189","lncRNA","-"
"ENSG00000162039",109.05399990624,0.0351548567759376,0.147691933967422,0.768036435378841,0.871328768494479,"MEIOB","16:1833987-1884294","protein_coding","-"
"ENSG00000162614",187.915006913699,0.035081217850179,0.148208998991904,0.768053701624539,0.871328768494479,"NEXN","1:77888513-77943895","protein_coding","+"
"ENSG00000071889",1362.45291695644,-0.0347680002558856,0.111038622388513,0.768638123311269,0.871426543723592,"FAM3A","X:154506159-154516242","protein_coding","-"
"ENSG00000091656",416.137436888767,0.0370448299811154,0.185831041903057,0.768651434409194,0.871426543723592,"ZFHX4","8:76681239-76867285","protein_coding","+"
"ENSG00000100558",154.863571889239,-0.0353159249339977,0.156548099715792,0.768408220538241,0.871426543723592,"PLEK2","14:67386984-67412167","protein_coding","-"
"ENSG00000113763",11.5791108294712,-0.0227520134575963,0.232837405471477,0.768606937145496,0.871426543723592,"UNC5A","5:176810519-176880898","protein_coding","+"
"ENSG00000143862",1501.21248827236,-0.0185677798705431,0.0661107692274586,0.768257156735748,0.871426543723592,"ARL8A","1:202133404-202144743","protein_coding","-"
"ENSG00000161249",168.599526209623,-0.0351128926642521,0.15645181944294,0.768653879330352,0.871426543723592,"DMKN","19:35497220-35513658","protein_coding","-"
"ENSG00000170871",2414.87384939802,-0.0352830406267953,0.147232625696642,0.768381126783494,0.871426543723592,"KIAA0232","4:6781375-6884170","protein_coding","+"
"ENSG00000197969",2751.09876036035,-0.0333090091892601,0.118641340161148,0.768664185697125,0.871426543723592,"VPS13A","9:77177445-77421537","protein_coding","+"
"ENSG00000198944",11.1022052882981,-0.0232183906718945,0.231922163217955,0.768578395592898,0.871426543723592,"SOWAHA","5:132813587-132816797","protein_coding","+"
"ENSG00000253729",20920.7412479998,-0.030892813218,0.0889879782787687,0.768470646398713,0.871426543723592,"PRKDC","8:47773108-47960183","protein_coding","-"
"ENSG00000255529",3593.46797955699,0.0361449742017403,0.190730790200346,0.768416930212394,0.871426543723592,"POLR2M","15:57706695-57782762","protein_coding","+"
"ENSG00000260651",4.44071780654796,-0.0167255528557588,0.23899249522565,0.768549662089623,0.871426543723592,"AF213884.3","4:102500841-102501319","lncRNA","-"
"ENSG00000153237",19.3859001479204,0.0286843857068248,0.222146481700639,0.768737363675942,0.87145997036016,"CCDC148","2:158171081-158456753","protein_coding","-"
"ENSG00000230555",31.0246244074439,0.0368561831489866,0.196537543305934,0.768795648317188,0.871476510695443,"AL450326.1","10:43420738-43422100","lncRNA","+"
"ENSG00000269894",5.70737273974674,-0.0188652850609561,0.236724140734413,0.768884587130693,0.871527795539991,"AC018809.1","3:9935706-9936258","lncRNA","+"
"ENSG00000270424",3.69305347495251,0.0131575994034421,0.241164168503944,0.769336119663091,0.871990049819875,"AC145285.5","16:28749959-28750595","processed_pseudogene","-"
"ENSG00000144935",667.224337296432,-0.0314718356565619,0.146455872384613,0.769543084724135,0.872175066758886,"TRPC1","3:142724034-142807888","protein_coding","+"
"ENSG00000148606",2115.95710405368,0.0206681183818099,0.0866858841305366,0.769845719405099,0.872191178742152,"POLR3A","10:77969251-78029515","protein_coding","-"
"ENSG00000162415",55.0407161178376,-0.0342258963598881,0.197841389031949,0.769863409463805,0.872191178742152,"ZSWIM5","1:45016399-45306209","protein_coding","-"
"ENSG00000174292",108.244114755014,0.0330813437208439,0.201576690573585,0.7698034053668,0.872191178742152,"TNK1","17:7380534-7389774","protein_coding","+"
"ENSG00000285304",26.172325612426,-0.00929758876867627,0.243206850093177,0.769758846703959,0.872191178742152,"Z83844.3","22:37639693-37666932","protein_coding","+"
"ENSG00000286259",4.79683462032387,0.0136620155988266,0.240729967181801,0.769618550798268,0.872191178742152,"AC078820.2","12:75649195-75691937","lncRNA","+"
"ENSG00000287346",9.42113837707657,0.0207562716654375,0.235520840244652,0.769823240308293,0.872191178742152,"AL132712.2","14:103873148-103880381","lncRNA","+"
"ENSG00000287778",15.5572478924336,0.0288005166471737,0.222038554761652,0.769743297183289,0.872191178742152,"AC006230.1","4:11426874-11467802","lncRNA","+"
"ENSG00000189091",9306.82210012258,-0.0188348410055177,0.0615430502149425,0.770106664255682,0.872367661644776,"SF3B3","16:70523791-70577670","protein_coding","+"
"ENSG00000204390",60.161460320077,-0.035627524839285,0.182279446438514,0.770081644505463,0.872367661644776,"HSPA1L","6:31809619-31815283","protein_coding","-"
"ENSG00000218510",331.214457890831,-0.0294649308127168,0.128137679663113,0.770215477294066,0.872441372934469,"LINC00339","1:22024558-22031223","lncRNA","+"
"ENSG00000095383",341.735691545664,0.0275461914581268,0.110969504304634,0.770350330455405,0.872544570443129,"TBC1D2","9:98199011-98255649","protein_coding","-"
"ENSG00000162924",1238.74071542622,0.0338060746490549,0.207732144513076,0.770501981593914,0.872666781538366,"REL","2:60881521-60931610","protein_coding","+"
"ENSG00000247400",34.0045759519295,0.0338426156962628,0.204792335986431,0.770596714821372,0.872724517467053,"DNAJC3-DT","13:95648733-95676955","lncRNA","-"
"ENSG00000082898",18718.4727279907,0.017084269462391,0.0616856806302237,0.770786133902908,0.872889475397087,"XPO1","2:61477849-61538626","protein_coding","-"
"ENSG00000117226",51.7666929412748,0.0360551479729252,0.18776485067114,0.770845115901542,0.872906707355718,"GBP3","1:89006679-89022894","protein_coding","-"
"ENSG00000111834",11.191774931099,0.0235000035414693,0.231674719205941,0.770889014885019,0.872906858287823,"RSPH4A","6:116616479-116632985","protein_coding","+"
"ENSG00000158079",351.494950396369,0.031131419478343,0.12259761493574,0.771059791205537,0.872913721668702,"PTPDC1","9:94030794-94109856","protein_coding","+"
"ENSG00000160293",1825.92555426504,-0.0140388015987421,0.0482372492100424,0.771067012609507,0.872913721668702,"VAV2","9:133761894-133992604","protein_coding","-"
"ENSG00000204314",44.085873433283,-0.0344336150249916,0.196096507302131,0.771070140303795,0.872913721668702,"PRRT1","6:32148359-32153083","protein_coding","-"
"ENSG00000235351",6.95018189269067,-0.0257220021744777,0.226381337434769,0.770952163706393,0.872913721668702,"AC114730.3","2:241724615-241725693","lncRNA","-"
"ENSG00000140497",2975.05565663675,-0.0378526957256343,0.103607990214941,0.771167880733206,0.872936282205952,"SCAMP2","15:74843730-74873365","protein_coding","-"
"ENSG00000214711",5.53566276515752,-0.0194763776819005,0.235221293396349,0.771177603031781,0.872936282205952,"CAPN14","2:31173056-31233858","protein_coding","-"
"ENSG00000251429",5.21945813981345,0.0162892174716377,0.238836546152569,0.771498710242913,0.873250200090511,"AC098679.2","4:158270378-158278676","transcribed_processed_pseudogene","+"
"ENSG00000136045",4446.54456040933,0.0170432066153456,0.062974593275606,0.771836369500554,0.873508028341324,"PWP1","12:107685799-107713162","protein_coding","+"
"ENSG00000188747",61.6399131106742,-0.0344911380599249,0.195029110050159,0.771829690279726,0.873508028341324,"NOXA1","9:137423350-137434406","protein_coding","+"
"ENSG00000266490",16.9526065036905,0.0285182477488236,0.223272167852601,0.7718578837547,0.873508028341324,"AC127024.5","17:30792372-30792833","lncRNA","+"
"ENSG00000261170",18.3374819370322,0.0272341738848354,0.224210883383474,0.771986061810751,0.873603517890237,"AC009053.3","16:74422120-74441937","lncRNA","+"
"ENSG00000247081",17.0867554539845,-0.0185550478274668,0.236738062904671,0.772068032181339,0.873646709511903,"BAALC-AS1","8:103153394-103298772","lncRNA","-"
"ENSG00000141867",5364.12151563777,0.0348426448571222,0.150444357596135,0.772118886951308,0.87365468884347,"BRD4","19:15235519-15332545","protein_coding","-"
"ENSG00000237836",20.8084872963787,0.0157422137336112,0.239525230978801,0.772424400832075,0.873950798422722,"PHKA2-AS1","X:18890296-18894974","lncRNA","+"
"ENSG00000218226",117.211218771247,-0.0354428285654823,0.179315488452328,0.772469854013083,0.873952648379995,"TATDN2P2","6:158609706-158621636","processed_pseudogene","-"
"ENSG00000174371",2410.71589632546,-0.0196235187572426,0.0717772083641664,0.772551054726756,0.873986072486914,"EXO1","1:241847967-241895148","protein_coding","+"
"ENSG00000256897",8.07231356856755,0.0216282612633429,0.233914831032826,0.772587036551355,0.873986072486914,"AC018410.2","11:47220218-47221751","lncRNA","-"
"ENSG00000175595",960.413800090202,-0.0330081472417621,0.152756461557561,0.772856934779198,0.87424180831279,"ERCC4","16:13920157-13952345","protein_coding","+"
"ENSG00000271862",33.4728254733112,0.0331253548090518,0.198621012374789,0.772925401194305,0.874269672025203,"AC104118.1","5:83049376-83050964","lncRNA","-"
"ENSG00000106392",1479.15260786546,-0.0280748325772103,0.0945907067306975,0.77304702934914,0.874328266326134,"C1GALT1","7:7156934-7248651","protein_coding","+"
"ENSG00000204315",208.11956230882,0.0325330916638555,0.131173236307231,0.773064877245494,0.874328266326134,"FKBPL","6:32128707-32130288","protein_coding","-"
"ENSG00000149609",21.6876274707929,0.0269868347760176,0.223769789121385,0.773320497825232,0.874567777791123,"C20orf144","20:33662327-33665619","protein_coding","+"
"ENSG00000256092",70.7326393626701,0.0354896048812181,0.189682322425124,0.773520832127839,0.874744740987115,"AC137767.1","12:123363868-123366113","lncRNA","+"
"ENSG00000145050",1108.72704400607,-0.0316352073270339,0.138667690994795,0.773611621436224,0.874791811580753,"MANF","3:51385047-51389397","protein_coding","+"
"ENSG00000160551",8932.59927919791,-0.033229474576338,0.143583210091508,0.773663370343823,0.874791811580753,"TAOK1","17:29390464-29551904","protein_coding","+"
"ENSG00000186665",420.179507577299,-0.0232433665355539,0.0918929578098144,0.773694036414363,0.874791811580753,"C17orf58","17:67991101-67996431","protein_coding","-"
"ENSG00000017797",3939.22183257024,0.018497002054925,0.0797491400096542,0.774001868816074,0.875040657155458,"RALBP1","18:9475009-9538114","protein_coding","+"
"ENSG00000242539",175.292564144922,0.0353914890595852,0.167389533151273,0.773959238437104,0.875040657155458,"AC007620.2","3:179396961-179399191","lncRNA","+"
"ENSG00000206538",1049.62441442813,-0.0352051616367242,0.176540174873195,0.774155192748254,0.875095821180404,"VGLL3","3:86876388-86991149","protein_coding","-"
"ENSG00000270036",5.20395665131536,-0.0152431594139571,0.239860149579485,0.774182289532626,0.875095821180404,"AC027243.2","15:76343642-76344365","lncRNA","+"
"ENSG00000272086",17.2685267170274,0.0299759780327736,0.217295015523667,0.774105569339904,0.875095821180404,"AC025181.2","5:32174471-32175272","lncRNA","+"
"ENSG00000162344",9.90004882252045,-0.0246662078689547,0.228890256770157,0.774411570868544,0.875255781774415,"FGF19","11:69698238-69704022","protein_coding","-"
"ENSG00000239254",6.47423664729191,0.0231361017682086,0.231660065279526,0.774378045260927,0.875255781774415,"AC009220.2","7:139172516-139174266","processed_pseudogene","-"
"ENSG00000113749",122.874919030049,-0.0337977666872282,0.152515354520298,0.774690766845464,0.875504876348881,"HRH2","5:175658030-175710756","protein_coding","+"
"ENSG00000224533",7.29936941332827,0.0141101234215087,0.240397340926095,0.774719757467105,0.875504876348881,"TMLHE-AS1","X:155466540-155611616","lncRNA","+"
"ENSG00000226659",8.94618598084558,-0.0225962530768654,0.231481793953381,0.774773271507195,0.875515745054448,"AC021028.1","10:80529597-80535942","lncRNA","-"
"ENSG00000111237",2386.46852481686,0.0239834674492696,0.0926771676340793,0.774936852903406,0.875650984712392,"VPS29","12:110491097-110502117","protein_coding","-"
"ENSG00000123200",2578.99096836011,0.0293268774480315,0.123488516109601,0.77510994911197,0.875697741873696,"ZC3H13","13:45954465-46052759","protein_coding","-"
"ENSG00000131981",1391.74632362307,-0.0216140515317781,0.0818781021039955,0.775088832299587,0.875697741873696,"LGALS3","14:55124110-55145423","protein_coding","+"
"ENSG00000254162",6.0981052824902,0.0206901457631375,0.234593602637251,0.775064031281509,0.875697741873696,"AC009812.3","8:80535006-80539135","lncRNA","-"
"ENSG00000158869",6.1215751100791,0.0177429047610888,0.237671582477601,0.775277409867447,0.875837323126946,"FCER1G","1:161215234-161220699","protein_coding","+"
